Collection,Set Name,Card Name,Value,Release Date
World Championships Deck 2019 (Perfection),Celestial Storm,Energy Switch,0.2,2018-08-03
World Championships Deck 2019 (Pikarom Judge),Celestial Storm,Switch,0.2,2018-08-03
World Championships Deck 2019 (Fire Box),Celestial Storm,Switch,£-,2018-08-03
World Championships Deck 2019 (Perfection),Celestial Storm,Switch,£-,2018-08-03
World Championships Deck 2019 (Pikarom Judge),Celestial Storm,Charmander,0.55,2018-08-03
Unlimited,Dragon Majesty,Charmeleon,0.28,2018-09-07
Unlimited,Dragon Majesty,Charizard,4.47,2018-09-07
Unlimited,Dragon Majesty,Torchic,0.28,2018-09-07
Unlimited,Dragon Majesty,Combusken,0.39,2018-09-07
Unlimited,Dragon Majesty,Blaziken,0.38,2018-09-07
Unlimited,Dragon Majesty,Litten,0.28,2018-09-07
Unlimited,Dragon Majesty,Horsea,0.24,2018-09-07
Unlimited,Dragon Majesty,Horsea,0.28,2018-09-07
Unlimited,Dragon Majesty,Seadra,0.28,2018-09-07
Unlimited,Dragon Majesty,Magikarp,0.28,2018-09-07
Unlimited,Dragon Majesty,Lapras,0.39,2018-09-07
Unlimited,Dragon Majesty,Totodile,0.39,2018-09-07
Unlimited,Dragon Majesty,Croconaw,0.39,2018-09-07
Unlimited,Dragon Majesty,Feraligatr,0.46,2018-09-07
Unlimited,Dragon Majesty,Feebas,0.28,2018-09-07
Unlimited,Dragon Majesty,Milotic,0.28,2018-09-07
Unlimited,Dragon Majesty,Trapinch,0.28,2018-09-07
Unlimited,Dragon Majesty,Hydreigon,0.18,2018-09-07
Unlimited,Dragon Majesty,Vibrava,0.28,2018-09-07
Unlimited,Dragon Majesty,Altaria,0.24,2018-09-07
Unlimited,Dragon Majesty,Bagon,0.39,2018-09-07
Unlimited,Dragon Majesty,Shelgon,0.39,2018-09-07
Unlimited,Dragon Majesty,Kyurem,0.39,2018-09-07
Unlimited,Dragon Majesty,Turtonator,0.39,2018-09-07
Unlimited,Dragon Majesty,Drampa,0.39,2018-09-07
Unlimited,Dragon Majesty,Kangaskhan,0.28,2018-09-07
Unlimited,Dragon Majesty,Swablu,0.28,2018-09-07
Unlimited,Dragon Majesty,Swablu,0.39,2018-09-07
Unlimited,Dragon Majesty,Charmander,5.91,2018-09-07
Reverse Holo,Dragon Majesty,Charmeleon,2.39,2018-09-07
Reverse Holo,Dragon Majesty,Charizard,11.19,2018-09-07
Reverse Holo,Dragon Majesty,Torchic,0.7,2018-09-07
Reverse Holo,Dragon Majesty,Combusken,0.55,2018-09-07
Reverse Holo,Dragon Majesty,Blaziken,2.39,2018-09-07
Reverse Holo,Dragon Majesty,Litten,0.55,2018-09-07
Reverse Holo,Dragon Majesty,Horsea,0.47,2018-09-07
Reverse Holo,Dragon Majesty,Horsea,1.35,2018-09-07
Reverse Holo,Dragon Majesty,Seadra,1.19,2018-09-07
Reverse Holo,Dragon Majesty,Magikarp,1.67,2018-09-07
Reverse Holo,Dragon Majesty,Lapras,1.91,2018-09-07
Reverse Holo,Dragon Majesty,Totodile,0.95,2018-09-07
Reverse Holo,Dragon Majesty,Croconaw,0.63,2018-09-07
Reverse Holo,Dragon Majesty,Feraligatr,0.79,2018-09-07
Reverse Holo,Dragon Majesty,Feebas,1.35,2018-09-07
Reverse Holo,Dragon Majesty,Milotic,0.95,2018-09-07
Reverse Holo,Dragon Majesty,Trapinch,0.39,2018-09-07
Reverse Holo,Dragon Majesty,Hydreigon,1.27,2018-09-07
Reverse Holo,Dragon Majesty,Vibrava,0.47,2018-09-07
Reverse Holo,Dragon Majesty,Altaria,1.99,2018-09-07
Reverse Holo,Dragon Majesty,Bagon,0.87,2018-09-07
Reverse Holo,Dragon Majesty,Shelgon,0.71,2018-09-07
Reverse Holo,Dragon Majesty,Kyurem,1.59,2018-09-07
Reverse Holo,Dragon Majesty,Turtonator,0.71,2018-09-07
Reverse Holo,Dragon Majesty,Drampa,0.79,2018-09-07
Reverse Holo,Dragon Majesty,Kangaskhan,0.39,2018-09-07
Reverse Holo,Dragon Majesty,Swablu,0.79,2018-09-07
Reverse Holo,Dragon Majesty,Swablu,0.79,2018-09-07
Reverse Holo,Dragon Majesty,Charizard,2.07,2018-09-07
Alternate Holo (Non Holo),Dragon Majesty,Blaziken,1.03,2018-09-07
Alternate Holo (Non Holo),Dragon Majesty,Charizard,£-,2018-09-07
"Stamp (Pokémon League, Yellow A Alternate Art)",Dragon Majesty,Altaria,0.55,2018-09-07
World Championships Deck 2019 (Fire Box),Dragon Majesty,Turtonator,0.2,2018-09-07
McDonald's (Pixel Holo),McDonald's Collection 2018,Psyduck,9.59,2018-10-16
McDonald's (Pixel Holo),McDonald's Collection 2018,Horsea,3.19,2018-10-16
McDonald's (Pixel Holo),McDonald's Collection 2018,Pikachu,22.39,2018-10-16
McDonald's (Pixel Holo),McDonald's Collection 2018,Slowpoke,3.99,2018-10-16
McDonald's (Pixel Holo),McDonald's Collection 2018,Machop,2.39,2018-10-16
McDonald's (Pixel Holo),McDonald's Collection 2018,Magnemite,1.59,2018-10-16
McDonald's (Pixel Holo),McDonald's Collection 2018,Chansey,2.79,2018-10-16
McDonald's (Pixel Holo),McDonald's Collection 2018,Eevee,7.03,2018-10-16
McDonald's (Pixel Holo),McDonald's Collection 2018,Porygon,2.39,2018-10-16
Unlimited,Lost Thunder,Scyther,0.39,2018-11-02
Unlimited,Lost Thunder,Pinsir,0.28,2018-11-02
Unlimited,Lost Thunder,Spinarak,0.28,2018-11-02
Unlimited,Lost Thunder,Ariados,0.2,2018-11-02
Unlimited,Lost Thunder,Pineco,0.2,2018-11-02
Unlimited,Lost Thunder,Heracross,0.28,2018-11-02
Unlimited,Lost Thunder,Wurmple,0.2,2018-11-02
Unlimited,Lost Thunder,Wurmple,0.2,2018-11-02
Unlimited,Lost Thunder,Silcoon,0.2,2018-11-02
Unlimited,Lost Thunder,Beautifly,0.31,2018-11-02
Unlimited,Lost Thunder,Combee,0.28,2018-11-02
Unlimited,Lost Thunder,Shaymin,0.86,2018-11-02
Unlimited,Lost Thunder,Tapu Bulu,0.62,2018-11-02
Unlimited,Lost Thunder,Moltres,0.24,2018-11-02
Unlimited,Lost Thunder,Entei,0.55,2018-11-02
Unlimited,Lost Thunder,Heatran,0.31,2018-11-02
Unlimited,Lost Thunder,Victini,0.28,2018-11-02
Unlimited,Lost Thunder,Slowpoke,0.28,2018-11-02
Unlimited,Lost Thunder,Slowking,0.47,2018-11-02
Unlimited,Lost Thunder,Lapras,0.39,2018-11-02
Unlimited,Lost Thunder,Mantine,0.28,2018-11-02
Unlimited,Lost Thunder,Bruxish,0.2,2018-11-02
Unlimited,Lost Thunder,Pachirisu,0.2,2018-11-02
Unlimited,Lost Thunder,Stunfisk,0.2,2018-11-02
Unlimited,Lost Thunder,Dedenne,0.28,2018-11-02
Unlimited,Lost Thunder,Tapu Koko,0.39,2018-11-02
Unlimited,Lost Thunder,Natu,0.28,2018-11-02
Unlimited,Lost Thunder,Xatu,0.2,2018-11-02
Unlimited,Lost Thunder,Girafarig,0.39,2018-11-02
Unlimited,Lost Thunder,Sableye,0.28,2018-11-02
Unlimited,Lost Thunder,Yamask,0.28,2018-11-02
Unlimited,Lost Thunder,Litwick,0.24,2018-11-02
Unlimited,Lost Thunder,Lampent,0.39,2018-11-02
Unlimited,Lost Thunder,Chandelure,0.79,2018-11-02
Unlimited,Lost Thunder,Onix,0.28,2018-11-02
Unlimited,Lost Thunder,Larvitar,0.28,2018-11-02
Unlimited,Lost Thunder,Larvitar,0.28,2018-11-02
Unlimited,Lost Thunder,Pupitar,0.24,2018-11-02
Unlimited,Lost Thunder,Umbreon,2.79,2018-11-02
Unlimited,Lost Thunder,Forretress,0.28,2018-11-02
Unlimited,Lost Thunder,Scizor,0.86,2018-11-02
Unlimited,Lost Thunder,Dialga,0.86,2018-11-02
Unlimited,Lost Thunder,Cobalion,0.39,2018-11-02
Unlimited,Lost Thunder,Magearna,0.39,2018-11-02
Unlimited,Lost Thunder,Jigglypuff,0.39,2018-11-02
Unlimited,Lost Thunder,Marill,0.39,2018-11-02
Unlimited,Lost Thunder,Azumarill,0.39,2018-11-02
Unlimited,Lost Thunder,Ralts,0.24,2018-11-02
Unlimited,Lost Thunder,Kirlia,0.31,2018-11-02
Unlimited,Lost Thunder,Gardevoir,0.39,2018-11-02
Unlimited,Lost Thunder,Dedenne,0.2,2018-11-02
Unlimited,Lost Thunder,Tapu Lele,0.78,2018-11-02
Unlimited,Lost Thunder,Chansey,0.28,2018-11-02
Unlimited,Lost Thunder,Eevee,0.38,2018-11-02
Unlimited,Lost Thunder,Kecleon,0.2,2018-11-02
Unlimited,Lost Thunder,Kecleon,0.2,2018-11-02
Unlimited,Lost Thunder,Counter Gain,0.39,2018-11-02
Unlimited,Lost Thunder,Judge,16.39,2018-11-02
Unlimited,Lost Thunder,Counter Gain,6.47,2018-11-02
Reverse Holo,Lost Thunder,Scyther,0.39,2018-11-02
Reverse Holo,Lost Thunder,Pinsir,0.24,2018-11-02
Reverse Holo,Lost Thunder,Spinarak,0.39,2018-11-02
Reverse Holo,Lost Thunder,Ariados,0.39,2018-11-02
Reverse Holo,Lost Thunder,Pineco,0.39,2018-11-02
Reverse Holo,Lost Thunder,Heracross,0.31,2018-11-02
Reverse Holo,Lost Thunder,Wurmple,0.39,2018-11-02
Reverse Holo,Lost Thunder,Wurmple,0.39,2018-11-02
Reverse Holo,Lost Thunder,Silcoon,0.39,2018-11-02
Reverse Holo,Lost Thunder,Beautifly,0.39,2018-11-02
Reverse Holo,Lost Thunder,Combee,0.39,2018-11-02
Reverse Holo,Lost Thunder,Shaymin,1.03,2018-11-02
Reverse Holo,Lost Thunder,Tapu Bulu,0.62,2018-11-02
Reverse Holo,Lost Thunder,Moltres,0.79,2018-11-02
Reverse Holo,Lost Thunder,Entei,0.7,2018-11-02
Reverse Holo,Lost Thunder,Heatran,0.31,2018-11-02
Reverse Holo,Lost Thunder,Victini,0.47,2018-11-02
Reverse Holo,Lost Thunder,Slowpoke,0.55,2018-11-02
Reverse Holo,Lost Thunder,Slowking,1.03,2018-11-02
Reverse Holo,Lost Thunder,Lapras,0.71,2018-11-02
Reverse Holo,Lost Thunder,Mantine,0.39,2018-11-02
Reverse Holo,Lost Thunder,Bruxish,0.39,2018-11-02
Reverse Holo,Lost Thunder,Pachirisu,0.39,2018-11-02
Reverse Holo,Lost Thunder,Stunfisk,0.28,2018-11-02
Reverse Holo,Lost Thunder,Dedenne,0.39,2018-11-02
Reverse Holo,Lost Thunder,Tapu Koko,0.55,2018-11-02
Reverse Holo,Lost Thunder,Natu,0.24,2018-11-02
Reverse Holo,Lost Thunder,Xatu,0.39,2018-11-02
Reverse Holo,Lost Thunder,Girafarig,1.91,2018-11-02
Reverse Holo,Lost Thunder,Sableye,0.39,2018-11-02
Reverse Holo,Lost Thunder,Yamask,0.39,2018-11-02
Reverse Holo,Lost Thunder,Litwick,0.47,2018-11-02
Reverse Holo,Lost Thunder,Lampent,0.39,2018-11-02
Reverse Holo,Lost Thunder,Chandelure,0.71,2018-11-02
Reverse Holo,Lost Thunder,Onix,0.39,2018-11-02
Reverse Holo,Lost Thunder,Larvitar,0.39,2018-11-02
Reverse Holo,Lost Thunder,Larvitar,0.39,2018-11-02
Reverse Holo,Lost Thunder,Pupitar,0.63,2018-11-02
Reverse Holo,Lost Thunder,Umbreon,7.19,2018-11-02
Reverse Holo,Lost Thunder,Forretress,0.39,2018-11-02
Reverse Holo,Lost Thunder,Scizor,1.03,2018-11-02
Reverse Holo,Lost Thunder,Dialga,0.7,2018-11-02
Reverse Holo,Lost Thunder,Cobalion,0.39,2018-11-02
Reverse Holo,Lost Thunder,Magearna,0.39,2018-11-02
Reverse Holo,Lost Thunder,Jigglypuff,0.55,2018-11-02
Reverse Holo,Lost Thunder,Marill,0.39,2018-11-02
Reverse Holo,Lost Thunder,Azumarill,0.79,2018-11-02
Reverse Holo,Lost Thunder,Ralts,0.55,2018-11-02
Reverse Holo,Lost Thunder,Kirlia,0.87,2018-11-02
Reverse Holo,Lost Thunder,Gardevoir,0.87,2018-11-02
Reverse Holo,Lost Thunder,Dedenne,1.19,2018-11-02
Reverse Holo,Lost Thunder,Tapu Lele,0.63,2018-11-02
Reverse Holo,Lost Thunder,Chansey,0.39,2018-11-02
Reverse Holo,Lost Thunder,Eevee,1.03,2018-11-02
Reverse Holo,Lost Thunder,Kecleon,0.71,2018-11-02
Reverse Holo,Lost Thunder,Kecleon,0.47,2018-11-02
Reverse Holo,Lost Thunder,Counter Gain,0.87,2018-11-02
Alternate Holo (Cosmos Holo),Lost Thunder,Moltres,0.79,2018-11-02
Alternate Holo (Cosmos Holo),Lost Thunder,Entei,4.15,2018-11-02
Alternate Holo (Non Holo),Lost Thunder,Umbreon,5.74,2018-11-02
Alternate Holo (Cosmos Holo),Lost Thunder,Gardevoir,0.39,2018-11-02
Alternate Holo (Cosmos Holo),Lost Thunder,Eevee,0.71,2018-11-02
Unlimited,Team Up,Paras,0.28,2019-02-01
Unlimited,Team Up,Exeggcute,0.28,2019-02-01
Unlimited,Team Up,Pinsir,0.39,2019-02-01
Unlimited,Team Up,Charmander,0.39,2019-02-01
Unlimited,Team Up,Charmander,0.39,2019-02-01
Unlimited,Team Up,Charmeleon,0.39,2019-02-01
Unlimited,Team Up,Charizard,3.27,2019-02-01
Unlimited,Team Up,Vulpix,0.39,2019-02-01
Unlimited,Team Up,Ninetales,0.55,2019-02-01
Unlimited,Team Up,Ponyta,0.2,2019-02-01
Unlimited,Team Up,Rapidash,0.2,2019-02-01
Unlimited,Team Up,Moltres,0.62,2019-02-01
Unlimited,Team Up,Litten,0.2,2019-02-01
Unlimited,Team Up,Torracat,0.28,2019-02-01
Unlimited,Team Up,Squirtle,0.39,2019-02-01
Unlimited,Team Up,Squirtle,0.39,2019-02-01
Unlimited,Team Up,Wartortle,0.39,2019-02-01
Unlimited,Team Up,Blastoise,2.79,2019-02-01
Unlimited,Team Up,Psyduck,0.39,2019-02-01
Unlimited,Team Up,Staryu,0.28,2019-02-01
Unlimited,Team Up,Magikarp,0.39,2019-02-01
Unlimited,Team Up,Lapras,1.03,2019-02-01
Unlimited,Team Up,Articuno,0.71,2019-02-01
Unlimited,Team Up,Zapdos,2.06,2019-02-01
Unlimited,Team Up,Emolga,0.28,2019-02-01
Unlimited,Team Up,Joltik,0.2,2019-02-01
Unlimited,Team Up,Galvantula,0.39,2019-02-01
Unlimited,Team Up,Zeraora,0.76,2019-02-01
Unlimited,Team Up,Grimer,0.2,2019-02-01
Unlimited,Team Up,Muk,0.39,2019-02-01
Unlimited,Team Up,Starmie,0.28,2019-02-01
Unlimited,Team Up,Mankey,0.2,2019-02-01
Unlimited,Team Up,Primeape,0.28,2019-02-01
Unlimited,Team Up,Hitmonlee,0.39,2019-02-01
Unlimited,Team Up,Omanyte,0.28,2019-02-01
Unlimited,Team Up,Omastar,0.78,2019-02-01
Unlimited,Team Up,Larvitar,0.2,2019-02-01
Unlimited,Team Up,Pupitar,0.28,2019-02-01
Unlimited,Team Up,Pancham,0.2,2019-02-01
Unlimited,Team Up,Tyranitar,0.87,2019-02-01
Unlimited,Team Up,Poochyena,0.28,2019-02-01
Unlimited,Team Up,Mightyena,0.39,2019-02-01
Unlimited,Team Up,Absol,0.24,2019-02-01
Unlimited,Team Up,Spiritomb,0.28,2019-02-01
Unlimited,Team Up,Zorua,0.2,2019-02-01
Unlimited,Team Up,Zoroark,0.39,2019-02-01
Unlimited,Team Up,Yveltal,0.94,2019-02-01
Unlimited,Team Up,Jirachi,1.43,2019-02-01
Unlimited,Team Up,Bronzor,0.39,2019-02-01
Unlimited,Team Up,Bronzong,0.28,2019-02-01
Unlimited,Team Up,Honedge,0.2,2019-02-01
Unlimited,Team Up,Doublade,0.28,2019-02-01
Unlimited,Team Up,Aegislash,0.39,2019-02-01
Unlimited,Team Up,Klefki,0.2,2019-02-01
Unlimited,Team Up,Mimikyu,1.03,2019-02-01
Unlimited,Team Up,Dragonite,1.83,2019-02-01
Unlimited,Team Up,Pidgey,0.24,2019-02-01
Unlimited,Team Up,Pidgey,0.39,2019-02-01
Unlimited,Team Up,Pidgeotto,0.39,2019-02-01
Unlimited,Team Up,Pidgeot,0.39,2019-02-01
Unlimited,Team Up,Meowth,0.28,2019-02-01
Unlimited,Team Up,Persian,0.39,2019-02-01
Unlimited,Team Up,Kangaskhan,0.28,2019-02-01
Unlimited,Team Up,Aerodactyl,0.71,2019-02-01
Unlimited,Team Up,Zangoose,0.39,2019-02-01
Reverse Holo,Team Up,Paras,0.28,2019-02-01
Reverse Holo,Team Up,Exeggcute,0.39,2019-02-01
Reverse Holo,Team Up,Pinsir,0.63,2019-02-01
Reverse Holo,Team Up,Charmander,0.47,2019-02-01
Reverse Holo,Team Up,Charmander,0.47,2019-02-01
Reverse Holo,Team Up,Charmeleon,0.55,2019-02-01
Reverse Holo,Team Up,Charizard,7.75,2019-02-01
Reverse Holo,Team Up,Vulpix,0.55,2019-02-01
Reverse Holo,Team Up,Ninetales,1.58,2019-02-01
Reverse Holo,Team Up,Ponyta,0.39,2019-02-01
Reverse Holo,Team Up,Rapidash,0.31,2019-02-01
Reverse Holo,Team Up,Moltres,1.11,2019-02-01
Reverse Holo,Team Up,Litten,0.39,2019-02-01
Reverse Holo,Team Up,Torracat,0.39,2019-02-01
Reverse Holo,Team Up,Squirtle,1.18,2019-02-01
Reverse Holo,Team Up,Squirtle,1.58,2019-02-01
Reverse Holo,Team Up,Wartortle,0.8,2019-02-01
Reverse Holo,Team Up,Blastoise,3.91,2019-02-01
Reverse Holo,Team Up,Psyduck,0.55,2019-02-01
Reverse Holo,Team Up,Staryu,0.39,2019-02-01
Reverse Holo,Team Up,Magikarp,0.55,2019-02-01
Reverse Holo,Team Up,Lapras,4.38,2019-02-01
Reverse Holo,Team Up,Articuno,0.63,2019-02-01
Reverse Holo,Team Up,Zapdos,3.11,2019-02-01
Reverse Holo,Team Up,Emolga,0.47,2019-02-01
Reverse Holo,Team Up,Joltik,0.39,2019-02-01
Reverse Holo,Team Up,Galvantula,0.39,2019-02-01
Reverse Holo,Team Up,Zeraora,0.63,2019-02-01
Reverse Holo,Team Up,Grimer,0.39,2019-02-01
Reverse Holo,Team Up,Muk,0.71,2019-02-01
Reverse Holo,Team Up,Starmie,0.47,2019-02-01
Reverse Holo,Team Up,Mankey,0.39,2019-02-01
Reverse Holo,Team Up,Primeape,0.55,2019-02-01
Reverse Holo,Team Up,Hitmonlee,0.55,2019-02-01
Reverse Holo,Team Up,Omanyte,0.47,2019-02-01
Reverse Holo,Team Up,Omastar,0.84,2019-02-01
Reverse Holo,Team Up,Larvitar,0.39,2019-02-01
Reverse Holo,Team Up,Pupitar,0.39,2019-02-01
Reverse Holo,Team Up,Pancham,0.39,2019-02-01
Reverse Holo,Team Up,Tyranitar,0.55,2019-02-01
Reverse Holo,Team Up,Poochyena,0.24,2019-02-01
Reverse Holo,Team Up,Mightyena,0.55,2019-02-01
Reverse Holo,Team Up,Absol,0.79,2019-02-01
Reverse Holo,Team Up,Spiritomb,0.39,2019-02-01
Reverse Holo,Team Up,Zorua,0.39,2019-02-01
Reverse Holo,Team Up,Zoroark,0.8,2019-02-01
Reverse Holo,Team Up,Yveltal,0.78,2019-02-01
Reverse Holo,Team Up,Jirachi,3.11,2019-02-01
Reverse Holo,Team Up,Bronzor,0.87,2019-02-01
Reverse Holo,Team Up,Bronzong,0.39,2019-02-01
Reverse Holo,Team Up,Honedge,0.24,2019-02-01
Reverse Holo,Team Up,Doublade,0.39,2019-02-01
Reverse Holo,Team Up,Aegislash,0.18,2019-02-01
Reverse Holo,Team Up,Klefki,0.39,2019-02-01
Reverse Holo,Team Up,Mimikyu,1.1,2019-02-01
Reverse Holo,Team Up,Dragonite,2.63,2019-02-01
Reverse Holo,Team Up,Pidgey,0.39,2019-02-01
Reverse Holo,Team Up,Pidgey,0.39,2019-02-01
Reverse Holo,Team Up,Pidgeotto,0.79,2019-02-01
Reverse Holo,Team Up,Pidgeot,1.03,2019-02-01
Reverse Holo,Team Up,Meowth,0.24,2019-02-01
Reverse Holo,Team Up,Persian,0.39,2019-02-01
Reverse Holo,Team Up,Kangaskhan,0.31,2019-02-01
Reverse Holo,Team Up,Aerodactyl,0.55,2019-02-01
Reverse Holo,Team Up,Zangoose,0.55,2019-02-01
Reverse Holo,Team Up,Charizard,11.99,2019-02-01
Alternate Holo (Cosmos Holo),Team Up,Charizard,12.79,2019-02-01
Alternate Holo (Cracked Ice Holo),Team Up,Blastoise,6.39,2019-02-01
Alternate Holo (Cracked Ice Holo),Team Up,Zapdos,0.39,2019-02-01
Alternate Holo (Glossy Holo),Team Up,Jirachi,0.39,2019-02-01
Alternate Holo (Non Holo),Team Up,Dragonite,0.55,2019-02-01
Alternate Holo (Non Holo),Team Up,Moltres,3.19,2019-02-01
Yellow A Alternate Art,Team Up,Vulpix,0.24,2019-02-01
World Championships Deck 2019 (Fire Box),Team Up,Ninetales,0.24,2019-02-01
World Championships Deck 2019 (Pikarom Judge),Team Up,Jirachi,0.2,2019-02-01
World Championships Deck 2019 (Perfection),Team Up,Bulbasaur,0.39,2019-02-01
Unlimited,Detective Pikachu,Ludicolo,0.47,2019-03-29
Unlimited,Detective Pikachu,Charmander,0.24,2019-03-29
Unlimited,Detective Pikachu,Charizard,5.59,2019-03-29
Unlimited,Detective Pikachu,Psyduck,0.39,2019-03-29
Unlimited,Detective Pikachu,Magikarp,0.39,2019-03-29
Unlimited,Detective Pikachu,Mewtwo,1.91,2019-03-29
Unlimited,Detective Pikachu,Machamp,0.46,2019-03-29
Unlimited,Detective Pikachu,Jigglypuff,0.31,2019-03-29
Unlimited,Detective Pikachu,Lickitung,0.28,2019-03-29
Unlimited,Detective Pikachu,Ditto,1.91,2019-03-29
Unlimited,Detective Pikachu,Slaking,0.79,2019-03-29
Unlimited,Unbroken Bonds,Oddish,0.39,2019-05-03
Unlimited,Unbroken Bonds,Oddish,0.24,2019-05-03
Unlimited,Unbroken Bonds,Gloom,0.39,2019-05-03
Unlimited,Unbroken Bonds,Vileplume,0.47,2019-05-03
Unlimited,Unbroken Bonds,Venonat,0.39,2019-05-03
Unlimited,Unbroken Bonds,Venonat,0.2,2019-05-03
Unlimited,Unbroken Bonds,Venomoth,0.31,2019-05-03
Unlimited,Unbroken Bonds,Litten,0.28,2019-05-03
Unlimited,Unbroken Bonds,Litten,0.28,2019-05-03
Unlimited,Unbroken Bonds,Torracat,0.2,2019-05-03
Unlimited,Unbroken Bonds,Squirtle,0.39,2019-05-03
Unlimited,Unbroken Bonds,Wartortle,0.39,2019-05-03
Unlimited,Unbroken Bonds,Slowpoke,0.2,2019-05-03
Unlimited,Unbroken Bonds,Slowbro,0.6,2019-05-03
Unlimited,Unbroken Bonds,Seel,0.28,2019-05-03
Unlimited,Unbroken Bonds,Dewgong,0.39,2019-05-03
Unlimited,Unbroken Bonds,Goldeen,0.2,2019-05-03
Unlimited,Unbroken Bonds,Seaking,0.28,2019-05-03
Unlimited,Unbroken Bonds,Kyurem,0.39,2019-05-03
Unlimited,Unbroken Bonds,Froakie,0.2,2019-05-03
Unlimited,Unbroken Bonds,Frogadier,0.28,2019-05-03
Unlimited,Unbroken Bonds,Pikachu,0.39,2019-05-03
Unlimited,Unbroken Bonds,Raichu,0.28,2019-05-03
Unlimited,Unbroken Bonds,Stunfisk,0.39,2019-05-03
Unlimited,Unbroken Bonds,Zeraora,0.39,2019-05-03
Unlimited,Unbroken Bonds,Ekans,0.2,2019-05-03
Unlimited,Unbroken Bonds,Zubat,0.28,2019-05-03
Unlimited,Unbroken Bonds,Golbat,0.2,2019-05-03
Unlimited,Unbroken Bonds,Crobat,0.28,2019-05-03
Unlimited,Unbroken Bonds,Gastly,0.39,2019-05-03
Unlimited,Unbroken Bonds,Gastly,0.28,2019-05-03
Unlimited,Unbroken Bonds,Haunter,0.39,2019-05-03
Unlimited,Unbroken Bonds,Gengar,1.59,2019-05-03
Unlimited,Unbroken Bonds,Drowzee,0.2,2019-05-03
Unlimited,Unbroken Bonds,Hypno,0.39,2019-05-03
Unlimited,Unbroken Bonds,Koffing,0.28,2019-05-03
Unlimited,Unbroken Bonds,Weezing,0.39,2019-05-03
Unlimited,Unbroken Bonds,Mewtwo,0.54,2019-05-03
Unlimited,Unbroken Bonds,Sandshrew,0.39,2019-05-03
Unlimited,Unbroken Bonds,Diglett,0.2,2019-05-03
Unlimited,Unbroken Bonds,Riolu,0.2,2019-05-03
Unlimited,Unbroken Bonds,Landorus,0.39,2019-05-03
Unlimited,Unbroken Bonds,Crabrawler,0.2,2019-05-03
Unlimited,Unbroken Bonds,Crabominable,0.28,2019-05-03
Unlimited,Unbroken Bonds,Murkrow,0.28,2019-05-03
Unlimited,Unbroken Bonds,Spiritomb,0.62,2019-05-03
Unlimited,Unbroken Bonds,Sandile,0.2,2019-05-03
Unlimited,Unbroken Bonds,Sandile,0.2,2019-05-03
Unlimited,Unbroken Bonds,Krokorok,0.2,2019-05-03
Unlimited,Unbroken Bonds,Krookodile,0.28,2019-05-03
Unlimited,Unbroken Bonds,Lucario,0.47,2019-05-03
Unlimited,Unbroken Bonds,Genesect,0.39,2019-05-03
Unlimited,Unbroken Bonds,Meltan,0.31,2019-05-03
Unlimited,Unbroken Bonds,Melmetal,0.38,2019-05-03
Unlimited,Unbroken Bonds,Cleffa,0.39,2019-05-03
Unlimited,Unbroken Bonds,Clefairy,0.2,2019-05-03
Unlimited,Unbroken Bonds,Clefable,0.39,2019-05-03
Unlimited,Unbroken Bonds,Jigglypuff,0.39,2019-05-03
Unlimited,Unbroken Bonds,Togepi,0.39,2019-05-03
Unlimited,Unbroken Bonds,Togetic,0.3,2019-05-03
Unlimited,Unbroken Bonds,Togekiss,0.55,2019-05-03
Unlimited,Unbroken Bonds,Cottonee,0.28,2019-05-03
Unlimited,Unbroken Bonds,Spearow,0.2,2019-05-03
Unlimited,Unbroken Bonds,Fearow,0.2,2019-05-03
Unlimited,Unbroken Bonds,Meowth,0.28,2019-05-03
Unlimited,Unbroken Bonds,Persian,0.28,2019-05-03
Unlimited,Unbroken Bonds,Doduo,0.2,2019-05-03
Unlimited,Unbroken Bonds,Dodrio,0.2,2019-05-03
Unlimited,Unbroken Bonds,Lickitung,0.28,2019-05-03
Unlimited,Unbroken Bonds,Lickilicky,0.28,2019-05-03
Unlimited,Unbroken Bonds,Porygon,0.28,2019-05-03
Unlimited,Unbroken Bonds,Porygon,0.39,2019-05-03
Unlimited,Unbroken Bonds,Porygon2,0.24,2019-05-03
Unlimited,Unbroken Bonds,Snorlax,5.35,2019-05-03
Unlimited,Unbroken Bonds,Chatot,0.2,2019-05-03
Reverse Holo,Unbroken Bonds,Oddish,0.39,2019-05-03
Reverse Holo,Unbroken Bonds,Oddish,0.39,2019-05-03
Reverse Holo,Unbroken Bonds,Gloom,0.87,2019-05-03
Reverse Holo,Unbroken Bonds,Vileplume,0.47,2019-05-03
Reverse Holo,Unbroken Bonds,Venonat,0.39,2019-05-03
Reverse Holo,Unbroken Bonds,Venonat,0.39,2019-05-03
Reverse Holo,Unbroken Bonds,Venomoth,0.55,2019-05-03
Reverse Holo,Unbroken Bonds,Litten,0.28,2019-05-03
Reverse Holo,Unbroken Bonds,Litten,0.39,2019-05-03
Reverse Holo,Unbroken Bonds,Torracat,0.39,2019-05-03
Reverse Holo,Unbroken Bonds,Squirtle,0.55,2019-05-03
Reverse Holo,Unbroken Bonds,Wartortle,0.86,2019-05-03
Reverse Holo,Unbroken Bonds,Slowpoke,0.39,2019-05-03
Reverse Holo,Unbroken Bonds,Slowbro,0.62,2019-05-03
